444891648,445389312
428475904,428854272
411019776,411435008
390467072,390878208
369095680,369490432
345971712,346307072
322016768,322307072
296201216,296524288
269031424,269250048
240508928,240669696
-500116992,-500626432
-496018944,-496510464
-489054720,-489588736
-481184256,-481667072
-471131136,-471601664
-458615296,-459061248
-444473344,-444898816
-427994112,-428399104
-410382336,-410824192
-390145024,-390572544
-369187328,-369547264
-346184192,-346531328
-321441280,-321722880
-295539712,-295804928
-268613632,-268790784
-240002560,-240239104
-210985984,-211222528
-180885504,-181033984
-149615104,-149745152
-118112768,-118191616
-86333952,-86347264
-53938176,-53914624
-21091840,-21111296
11707392,11716608
44570112,44630528
76605440,76657664
108901376,109056000
140924928,141149184
171979776,172294144
202611200,202857984
232296960,232549888
261305344,261617152
288672768,288982528
314862080,315270144
339371008,339752448
362772992,363189248
384670720,385166848
405313024,405811200
423945216,424414720
440424960,440859648
455352320,455815168
468225536,468789248
479137792,479606784
487552000,488113152
494561792,495022592
499314176,499844608
501805056,502280192
502180352,502687744
500253184,500754432
496385024,496833024
489833984,490380800
481973760,482477056
471932928,472366592
459496960,460002304
445375488,445853696
429041152,429446144
411490816,411938816
391179776,391510528
369703936,370102272
346717184,347037696
322551296,322869760
296983552,297220096
269786624,270014976
241255936,241412608
-499827200,-500341248
-495897600,-496404992
-489068032,-489530880
-481074688,-481563648
-471101440,-471578112
-458713088,-459138560
-444584960,-445070336
-428085248,-428516864
-410524672,-410894848
-390340608,-390714880
-369339904,-369710080
-346332672,-346653696
-321907200,-322174464
-295794688,-296119808
-269021696,-269234176
-240333312,-240566272
-211511296,-211649536
-181215744,-181381120
-150057984,-150188544
-118588416,-118645248
-86924288,-87001600
-54442496,-54454272
-21563392,-21571072
11207168,11271168
44065792,44124160
76185088,76261888
108435968,108551680
140568064,140689920
171469824,171712512
202148352,202376704
231873024,232186880
260736000,261072384
286754304,287060480
312919552,313260032
337672192,338035712
361373696,361802240
383468544,383905280
404413440,404893184
423099392,423476736
439638528,440122368
454776832,455246336
467619840,468097024
478660608,479171072
486990848,487570432
494263296,494742528
498944000,499437568
501486080,501981696
501869056,502372864
500091904,500655104
496283136,496757760
489752576,490285056
481916416,482342400
472070656,472559616
459497472,459959808
445547520,445983744
429219840,429680128
411714560,412129792
391374848,391732736
369947648,370326016
347089920,347386368
322995712,323326976
297425920,297675264
270194176,270441472
241804800,241963520
-500014592,-500532736
-496181248,-496687104
-489350144,-489878016
-481341952,-481898496
-471467008,-471902720
-459015168,-459520512
-445087744,-445478400
-428577792,-429050368
-411047936,-411424256
-390878208,-391332352
-370153984,-370492928
-346927616,-347354624
-322505728,-322785280
-296559104,-296852992
-269650944,-269875200
-241083392,-241295360
-212121600,-212319744
-182146048,-182333440
-150916096,-151040000
-119317504,-119377920
-87686144,-87721984
-55267840,-55248384
-22366208,-22428672
10369536,10403328
43257344,43334144
75364864,75451904
107689472,107833856
139725312,139857408
170754048,170945536
201375232,201662976
231321088,231576064
260249600,260588032
286081024,286393344
312324096,312658432
336826880,337206784
360317440,360737792
382176768,382642176
403064832,403476992
421881856,422343168
438851072,439316480
454016000,454496256
467059712,467598848
478244352,478730240
486687232,487203840
493875712,494373376
498675200,499170816
501207040,501749760
501717504,502223360
499982848,500439552
496169984,496653312
489850368,490298880
481818112,482302976
472096768,472573440
459607552,460062208
445613056,446042624
429338112,429792768
411910656,412327936
391753216,392131584
370334208,370718720
347476480,347803648
323437568,323711488
297740800,298041344
270738432,270963200
242244096,242450432
287057408,287341056
313257472,313600512
337815552,338201600
361371648,361742848
383144448,383587840
404114432,404563968
422654976,423058944
439308800,439784448
454268928,454715904
467154944,467718656
478280192,478813184
486654976,487175680
493845504,494417408
498676224,499163648
501296128,501851136
501773312,502318592
499985920,500438528
496203264,496795648
489929216,490410496
481955840,482471936
472164864,472658432
459809280,460249088
445787648,446160384
429550080,429946880
412087296,412468224
391845888,392248832
370488832,370795520
347464704,347823104
323430400,323704320
297909248,298177024
270806528,271068160
242294272,242449408
286067200,286392320
312308224,312710656
337235456,337586688
360965120,361406464
383068160,383480832
403999232,404483584
422864896,423343104
439468032,439923200
454643200,455141376
467567616,468008960
478772736,479318016
487117312,487697408
494422528,494904320
499213824,499814400
501860352,502372864
502497280,503015936
500662272,501127680
496845312,497394176
490638336,491068928
482669056,483175424
472910848,473417216
460598272,461089792
446543872,447023104
430338560,430758400
412925440,413312000
392726528,393150464
371400192,371753984
348531712,348856832
324519424,324793344
298798080,299170304
271862784,272053248
243319296,243585536
287034368,287308288
313328640,313718784
337894912,338240000
361374720,361806336
383354880,383747072
404232704,404698624
422903808,423373824
439510528,440017408
454542848,454993920
467594240,468115456
478635520,479082496
487211520,487758848
494313984,494795776
499256832,499755008
501835776,502307328
502398976,502931968
500707328,501195264
496910848,497429504
490701824,491161088
482736640,483206144
473109504,473585152
460407296,460911616
446631936,447070208
430318080,430754304
413017088,413404160
392685568,393076736
371366912,371727360
348363776,348703744
324384256,324707328
298828288,299078144
271707136,271977472
243399168,243560960
285192192,285513216
311490560,311911936
336049152,336463872
359531520,359970816
381442048,381912064
402395648,402832896
421067264,421518848
437672448,438177280
452827136,453313536
465805312,466357248
477016576,477523456
485412352,485995008
492673024,493165056
497648640,498184192
500723712,501234176
501436416,501991936
500064768,500564992
496325120,496929792
490141184,490676224
482268160,482792960
472708608,473182208
460312064,460746240
446421504,446921216
430294016,430674944
412864512,413241344
392716800,393083392
371408896,371761152
348481024,348837376
324612096,324939776
298999296,299301888
272074240,272276992
243483648,243708928
286055424,286398976
312369664,312762368
337153536,337423360
360580608,361019904
382460416,382883328
403399168,403791872
422169088,422692864
439003136,439416320
454080512,454550528
467204096,467766272
478470144,478925824
486861824,487321600
494083072,494653440
498980864,499559424
501729792,502257152
502338560,502789632
500628480,501114368
496831488,497346560
490674176,491162112
482827776,483348480
473122816,473649664
460815872,461309952
446902784,447388672
430745088,431150592
413419520,413814784
393155072,393575424
372006912,372359168
348941824,349267456
325136384,325425152
299504640,299801600
272535040,272807424
243952640,244198400
284657664,285021696
310781952,311197184
335418368,335864320
358978560,359352832
381087744,381466112
401867264,402302976
420684288,421146624
437350912,437866496
452583936,453033472
465484288,466036224
477287424,477749248
485914624,486454272
493424640,493949952
498413056,498909696
501274624,501771264
501891072,502391808
500191744,500745216
496583168,497073664
490366464,490831872
482501632,482981376
472940032,473399296
460510208,460959232
446785536,447195648
430470144,430863872
413314560,413687808
393048576,393437696
371842560,372172288
348998656,349304320
325135872,325408256
299656192,299930624
272624640,272823296
244079104,244261376
285475328,285767680
311736832,312129536
336421888,336755712
360023040,360422400
381988864,382402560
402823680,403253248
421652992,422117376
438325760,438796288
453625856,454110720
466548736,467049984
477907456,478406144
486389248,486894080
493772288,494266880
498641408,499127808
501382144,501905408
502001152,502505984
500334080,500834816
496658432,497113600
490582528,491062784
482635776,483103744
473141760,473597440
460648448,461126656
446963200,447373312
430749696,431131136
413395456,413733888
393192960,393607168
372001280,372317184
349089792,349403648
325165568,325456896
299696128,299968512
272683008,272945664
244239872,244416000
281501696,281891328
308351488,308638720
333285376,333617152
356599808,357003264
379004416,379360768
399360512,399868416
418475008,418914816
434521088,435035136
449870848,450378752
463207936,463725568
474876416,475443200
483089920,483642880
490815488,491355648
495764992,496217088
498745856,499296256
499012608,499520000
498368000,498863104
494608384,495123968
488504320,489005568
480693248,481234944
471531008,472037888
458784256,459190784
445364736,445812224
428713472,429126144
411642368,411995648
390489600,390850560
368962560,369300992
346684416,347018752
323044864,323309568
297526272,297784832
270693888,270897152
242275840,242421760
283658752,283948032
310061568,310440960
334854144,335212544
358440960,358866944
380384256,380814336
401367040,401829888
420212736,420706304
436840448,437301248
452001280,452507136
465487872,465958400
476926464,477437952
485535232,486050816
492922368,493434368
497945600,498442752
500635136,501158912
500967424,501452288
499552256,500100608
495936000,496429056
489723392,490293760
481752064,482245120
472270336,472810496
459978240,460399104
446188032,446662144
430218752,430627328
412934144,413395968
392851968,393272832
371484672,371854336
348816896,349164032
324730880,325010432
299392512,299706368
272172544,272488960
243807232,244117504
214248960,214409216
183668736,183851520
152938496,153078272
121088000,121147392
89030144,89100288
55972352,55933952
23900160,24005120
-9659392,-9748992
-41997824,-41995264
-74717696,-74878976
-106606080,-106788352
-137993216,-138168832
-169402880,-169639936
-200118784,-200269824
-229546496,-229851136
-258378752,-258615808
-286132736,-286432768
-312369152,-312657408
-337689600,-338043392
-361574912,-361900032
-383344128,-383806464
-403843072,-404241408
-422866944,-423390208
-439590400,-440015360
-455132160,-455569408
-467841536,-468319744
-479190016,-479700992
-487817216,-488272384
-495259136,-495749632
-500775424,-501239296
-503325696,-503899648
-504521728,-505050624
282989056,283326976
309348864,309703168
334176256,334523904
357582848,357986304
380059136,380443648
400670720,401162240
419753984,420206592
436131840,436602880
451475456,451913728
464466432,464945152
475749376,476193280
484073984,484589568
491362816,491845632
496496640,497004032
499534848,500039680
499926016,500451840
498660864,499145728
495114240,495629824
489163776,489682944
481238016,481794048
471539200,471933440
459502592,459966464
445647360,446152192
429741568,430114816
412618752,413086720
392428544,392807936
371009536,371371008
348121088,348406272
324362752,324709376
298225152,298480128
271114240,271385088
242677760,242881024
216054784,216271872
185740800,185925120
154719232,154877440
122907136,123028480
90257408,90380288
58066432,58107392
25602560,25590272
-7115264,-7162368
-40194048,-40245248
-72922112,-72997888
-105034240,-105156608
-136517632,-136611328
-167923200,-168062464
-198657536,-198938112
-228061184,-228298240
-256840192,-257100288
-284598272,-284821504
-311023616,-311371776
-336284672,-336630272
-360201216,-360571392
-382117888,-382420480
-402377216,-402800640
-421102080,-421531648
-437626880,-438085120
-453111808,-453529088
-465995776,-466482688
-477579776,-478027776
-486018560,-486544384
-493692416,-494152704
-499149312,-499689472
-502297600,-502735360
-502988288,-503466496
283209728,283557888
309529088,309862400
334392832,334832640
357846528,358288384
380089344,380527104
401096192,401556480
420055040,420539392
436768768,437275648
452236800,452781056
465250304,465736704
476738048,477292032
485277184,485777920
492627456,493226496
497685504,498272256
500606464,501176832
501485568,502047232
499982336,500460544
496452096,497007616
490440192,490948608
482657280,483128832
473173504,473653248
461034496,461506048
447361024,447803904
431254016,431741952
414016512,414434816
393986048,394424320
372884480,373275648
350056960,350433792
326267392,326572544
300822528,301133824
274096128,274327552
245576704,245838848
213835264,214078464
183685120,183842304
152836096,152950272
121337856,121474560
89005568,89117696
56939520,57020416
24920064,24901120
-7619584,-7622144
-40429568,-40557056
-73184256,-73193472
-105093632,-105245696
-136450048,-136618496
-167218688,-167356928
-198276608,-198507008
-227647488,-227869184
-256584704,-256894464
-285260288,-285580288
-311036416,-311372800
-337948160,-338316800
-360901632,-361268736
-382863360,-383255040
-402948608,-403401216
-422158848,-422562304
-438769664,-439259136
-454512128,-454969344
-467367424,-467824128
-479063552,-479578112
-487539200,-488063488
-495233536,-495763968
-500747776,-501253632
-503603200,-504124928
-504563200,-505124352
215653888,215845376
185318912,185515008
154637824,154717184
123003904,123124224
91017728,91104768
59014656,59098112
26860032,26859520
-5724672,-5752320
-38967296,-39089152
-71745024,-71854080
-103926784,-104115712
-135864832,-136090624
-167419904,-167611392
-198047744,-198347776
-227389952,-227610112
-255880704,-256169984
-283560960,-283868672
-310074368,-310453760
-335347712,-335682048
-359453184,-359920128
-381464064,-381839360
-402589696,-403063296
-421398528,-421834752
-438652416,-439078912
-453860864,-454368768
-467154432,-467627520
-478500352,-479016448
-487479808,-488002048
-494776832,-495268352
-500610560,-501132800
-503316480,-503766528
-504576000,-505093632
216122880,216349696
185892864,186055680
155110912,155327488
123542528,123656704
91421184,91521024
58992128,59053056
26688000,26787840
-6134272,-6180352
-38922240,-38959616
-71966208,-72030208
-103846400,-103888384
-135404032,-135547904
-166811648,-166968320
-197564928,-197796864
-227181568,-227341824
-255888896,-256170496
-283907072,-284163584
-309956096,-310228992
-335555072,-335873024
-359270912,-359691264
-381025792,-381411328
-401111040,-401560064
-420020736,-420436480
-436819968,-437232128
-452370432,-452854272
-465461248,-465940992
-477405696,-477817856
-485742592,-486170624
-494116864,-494604288
-499461120,-499960832
-502724096,-503221760
-503387648,-503789056
217834496,218019840
187608064,187824128
156899840,157019648
125359616,125502464
92984320,93036544
60859904,60869120
28572160,28595712
-4197376,-4229120
-37077504,-37166592
-69875712,-69970944
-102047232,-102181376
-133600768,-133802496
-165187072,-165298688
-195776512,-196015104
-225284608,-225529344
-254031360,-254376448
-281947648,-282268160
-308355072,-308722176
-333710336,-334080000
-357686272,-358141952
-379664896,-379989504
-400281088,-400742400
-419388928,-419821568
-436291072,-436779008
-451851776,-452321280
-464938496,-465422336
-476832256,-477387264
-485312000,-485779456
-493436416,-493991936
-498875392,-499362816
-501810688,-502296064
-502490624,-502932992
217839616,218049024
187809792,188035584
157033984,157151232
125654016,125734400
93310976,93381120
61082112,61183488
28843520,28803072
-4046848,-4007424
-36840960,-36936704
-69764096,-69861888
-101712896,-101830656
-133255680,-133355520
-164443136,-164599808
-194939904,-195131904
-224315392,-224509440
-252959744,-253204992
-280824832,-281178624
-307301888,-307618816
-332608512,-332939264
-356468224,-356872704
-378622976,-378978304
-399179264,-399624704
-418486272,-418962432
-435290112,-435721216
-451023360,-451449856
-463976960,-464492032
-475882496,-476366848
-484493824,-485008384
-492163584,-492645888
-497784832,-498293248
-500716032,-501246976
-501978112,-502474240
217649152,217863168
187922944,188107776
157450240,157602304
125903872,126072320
93614080,93645312
61588480,61650432
29294080,29267968
-3395584,-3489280
-36359680,-36391936
-69229568,-69351936
-101456896,-101536256
-132705280,-132901376
-164127744,-164309504
-194725376,-194982912
-224329728,-224525824
-252993024,-253320192
-281288192,-281586176
-307886080,-308270080
-333386752,-333810176
-357496320,-357876224
-379410944,-379828224
-400082432,-400488960
-419010560,-419470336
-435865600,-436294656
-451397632,-451849216
-464062464,-464565248
-475748864,-476245504
-484198400,-484690944
-492380672,-492846080
-497950208,-498516480
-501016576,-501535744
-501862912,-502359040
218417152,218551296
187443200,187573248
156700672,156797440
125168640,125326848
93179904,93201408
61219840,61257216
29239296,29288960
-3304960,-3359744
-36247040,-36332032
-68963328,-69143040
-101343744,-101464064
-133175808,-133351424
-164741632,-164941824
-195734528,-195981824
-225431552,-225567744
-254032896,-254339072
-282206720,-282431488
-308458496,-308731904
-333959168,-334310912
-358011392,-358307328
-380093952,-380460032
-400591360,-400981504
-420039168,-420498944
-436812288,-437214720
-452571648,-453049856
-465631744,-466066944
-477348864,-477806592
-486170624,-486644736
-493651968,-494085120
-499236352,-499744768
-501889024,-502342144
-502878208,-503323136
219076608,219214336
188952064,189192192
158129152,158242304
126835200,126919168
94309376,94381568
62277632,62337536
29782528,29832192
-2870272,-2875904
-35787264,-35826176
-68649472,-68722688
-100702720,-100866048
-132210688,-132376576
-163693056,-163913728
-194599936,-194826752
-224135168,-224321024
-252931072,-253209088
-280966144,-281223680
-307451392,-307801088
-332847616,-333174784
-356992000,-357403136
-378944000,-379314176
-399654400,-400091648
-418854400,-419288064
-435834368,-436339712
-451434496,-451879936
-464615424,-465157120
-476412416,-476913152
-485168640,-485665280
-492783616,-493341696
-498553856,-499052544
-501569024,-502063616
-502816768,-503308800
-501334528,-501843456
-497957376,-498423296
-491897856,-492279808
-484063744,-484519424
-475026432,-475446784
-462909440,-463393792
-449577984,-450006528
-433311232,-433715200
-415923712,-416320000
-396183552,-396608000
-375208960,-375551488
-352729088,-353081856
-328589312,-328827392
-302846976,-303191552
-276313088,-276509696
-248102912,-248371712
-219202048,-219298304
-189380608,-189596160
-158340608,-158464000
-126982656,-127073280
-95266304,-95346688
-63188992,-63240704
-30282240,-30260224
2440192,2460160
35387904,35437056
67662336,67737600
99860992,100007936
132094464,132329472
163279360,163484160
194044928,194282496
224090112,224423424
253124096,253422592
220371456,220588544
190214656,190420992
159618560,159704576
128184832,128315904
95942144,95949824
63850496,63964672
31660032,31649792
-1246720,-1367552
-34096640,-34215424
-66938368,-67059200
-98921984,-99110400
-130708992,-130856448
-161968128,-162205696
-192924160,-193151488
-222543360,-222879232
-251272192,-251532288
-279315456,-279673856
-305803264,-306206720
-331251200,-331628032
-355352576,-355755520
-377527808,-377955840
-398103040,-398555648
-417434624,-417866240
-434171392,-434668544
-450059776,-450542592
-463194112,-463709696
-475054592,-475551744
-483811328,-484300288
-491571712,-492092928
-497200640,-497792000
-500427264,-501003776
-501562368,-502038528
-501533184,-502063104
-498174976,-498647040
-492070400,-492585472
-484293632,-484702208
-475237376,-475711488
-463219200,-463601152
-449826304,-450236416
-433679872,-434035200
-416315392,-416748032
-396562944,-397003776
-375649280,-376024576
-353290240,-353592320
-328960000,-329329152
-303418368,-303721984
-276793856,-277066752
-248749568,-248981504
-219834368,-219918848
-190259200,-190407168
-159216640,-159329792
-127707136,-127805952
-95958016,-96005632
-63954432,-63930368
-31129600,-31105024
1648640,1709568
34651648,34735616
66774528,66853888
99028480,99118080
131374592,131532288
162654208,162833920
193411584,193703936
223376896,223628288
252617728,252946944
221044736,221245440
190982144,191145472
160261120,160369664
128778240,128941568
96399872,96465408
64254976,64324608
32022016,31960064
-780800,-750080
-33579520,-33688064
-66492928,-66548224
-98609664,-98806272
-130341376,-130536448
-161590272,-161799680
-192561152,-192817152
-222247936,-222567424
-250956288,-251234816
-279020032,-279323136
-305372160,-305716224
-331026944,-331383296
-355005952,-355419136
-377162752,-377515008
-397799424,-398274560
-417139200,-417532416
-434174976,-434598400
-449907712,-450370560
-463205888,-463721472
-474955776,-475496448
-483825152,-484281344
-491638784,-492076544
-497575424,-498047488
-500574208,-501065216
-501797376,-502306304
-500296192,-500848128
-497058304,-497539072
-490939904,-491518464
-483306496,-483749888
-474334720,-474834944
-462291456,-462749184
-448912896,-449380864
-432951296,-433392640
-415916544,-416340992
-396440576,-396762624
-375670272,-376109056
-353600512,-353922560
-329339392,-329665536
-303678976,-303994880
-277279744,-277483008
-249047040,-249307648
-220209664,-220376064
-190558208,-190736896
-159530496,-159707136
-128088576,-128148480
-96547840,-96636416
-64325120,-64362496
-31494144,-31521280
1218560,1232384
34242048,34283008
66412032,66558976
98600448,98700800
130936832,131126784
162250752,162418688
192852992,193143296
223160320,223389184
252120576,252455936
-500388864,-500957184
-497274368,-497842688
-491202560,-491729920
-483495424,-483975680
-474486784,-474999808
-462521856,-463026176
-449282560,-449727488
-433271296,-433720832
-416334848,-416773632
-396738048,-397154304
-376129536,-376490496
-353869312,-354194944
-329663488,-330016256
-304197632,-304488448
-277671424,-277987328
-249711104,-249956864
-220574208,-220814336
-191001088,-191146496
-160048640,-160200704
-128541184,-128623104
-96939008,-97021440
-64749056,-64884736
-32018432,-31981568
753664,817152
33701888,33717760
66021376,66098688
98142208,98263040
130506752,130643968
161796608,162011648
192574976,192814080
222573056,222863360
251742208,252044800
-500542976,-501076480
-497475584,-497914880
-491598336,-492123648
-484259840,-484748288
-475523584,-475974656
-463775232,-464230912
-450494976,-450911232
-434622976,-435004928
-417625088,-417969664
-398208000,-398568960
-377466368,-377866240
-355205632,-355548160
-331096576,-331420160
-305630208,-305886208
-279116288,-279319040
-250995712,-251180544
-222145536,-222332416
-192580096,-192771072
-161572352,-161658880
-130157056,-130277888
-98567168,-98581504
-66188288,-66211328
-33183232,-33117696
-290304,-261632
32907776,32950784
65311744,65423872
97545216,97678336
129863168,129999872
161163264,161404416
191926784,192209408
222117888,222316032
251254272,251552768
-500293632,-500818944
-497356800,-497896448
-491330560,-491847680
-483498496,-483992576
-474534400,-474988032
-462671872,-463109120
-449410048,-449818112
-433358336,-433815552
-416503296,-416926208
-397105152,-397466112
-376267264,-376677376
-354234368,-354527744
-330012160,-330373120
-304404992,-304757248
-277940224,-278235648
-249900032,-250156032
-221066240,-221244928
-191291904,-191503360
-160475136,-160604160
-128996352,-129094656
-97342976,-97459712
-65259520,-65304576
-32460800,-32505856
311296,354304
33212416,33336832
65456128,65523200
97595392,97671168
129884672,130077184
161248256,161412096
192030208,192308736
222194688,222421504
251396608,251688960
278719488,279006208
305385472,305755648
330429952,330773504
354365440,354749952
376717312,377146880
397825024,398264832
417435136,417852416
434384384,434848768
450279424,450794496
463697920,464227840
475601920,476096512
484683776,485176832
492374528,492873216
497930240,498484224
501209600,501767680
502374912,502867456
501283840,501853696
498144256,498716160
492688896,493189632
485178368,485682688
476091392,476554752
464339456,464882688
451079168,451481088
435315712,435752448
418546688,418950656
399021568,399410688
377982976,378324992
355330560,355742720
331778560,332114432
306582528,306891776
280231936,280521216
252027904,252308480
-500558848,-501078016
-497432064,-497977856
-491452416,-491996160
-483792384,-484319744
-474902528,-475380224
-463048192,-463529984
-449810432,-450251776
-434000384,-434455552
-417063424,-417453568
-397734912,-398149120
-376980992,-377323520
-354884096,-355240960
-330795520,-331125248
-305310720,-305542144
-278761984,-279032832
-250665984,-250920448
-221863424,-222092800
-192197632,-192384000
-161304576,-161464320
-129922048,-129985536
-98291200,-98323968
-66307584,-66307584
-33320448,-33345536
-704000,-630784
32324096,32403456
64666112,64813568
96850944,96979456
129162752,129307648
160487424,160738816
191273984,191517184
221247488,221566464
250637824,250887168
276353536,276684800
303187456,303473664
328607232,328950784
351918592,352278016
374424064,374828544
395597312,396004352
415181312,415590400
431942656,432411136
447874560,448334336
461158400,461663744
473152512,473632768
482335232,482809856
490945536,491450368
496810496,497354240
500551168,501078528
501641216,502135296
500787200,501318144
497684992,498209792
492203008,492658176
484528640,485104640
475664896,476150784
463865856,464312320
450638336,451052544
434971648,435424256
418243584,418657280
398863360,399212032
377722368,378140160
355283456,355588608
331184128,331524096
306264576,306614784
279377920,279621632
251458560,251698176
-500928512,-501446144
-498135552,-498628096
-492835840,-493289472
-485517824,-486057472
-476467712,-476937728
-464864768,-465289728
-451442688,-451945472
-435892736,-436321280
-418828800,-419324928
-399624704,-400020480
-378881024,-379196928
-357008896,-357320704
-332880896,-333221376
-307283456,-307587072
-281076736,-281377792
-253109760,-253300224
-224803840,-225056256
-195142144,-195193344
-163822592,-163986944
-131792384,-131893248
-99934208,-99944448
-67696640,-67774464
-34891776,-34936832
-2205184,-2119680
30704128,30749184
63083520,63234560
95307264,95419392
127600640,127795200
159063040,159234560
189720576,189963776
219948544,220169216
249095168,249385472
276426240,276739584
303223296,303536640
328387072,328798208
352222720,352601088
374750720,375196672
395889152,396331008
415575552,416005120
432490496,432985600
448412160,448914944
461896704,462422016
474015744,474622976
483560960,484002304
491296256,491807232
497212416,497764352
500404224,500993024
501813248,502356992
500728320,501210112
497650176,498130432
492396032,492933120
484796928,485299712
476087296,476562944
464267264,464732672
450968064,451384320
435418112,435881472
418567168,418936320
399275008,399695360
378242560,378570752
355971584,356278784
332312576,332548096
307208704,307483136
280553472,280805376
252686848,252856832
-503049216,-503607296
-500427776,-500961280
-494548480,-495038464
-487092736,-487633920
-477477376,-478051328
-465563136,-466012160
-451883008,-452409856
-435990528,-436408832
-419024896,-419445248
-399585280,-399989248
-378294784,-378755584
-356130304,-356449792
-331928576,-332307456
-306478592,-306773504
-280030208,-280273920
-252057088,-252311040
-223172096,-223387136
-193626624,-193868800
-162872832,-163038720
-131454976,-131530752
-99707392,-99834368
-67738112,-67803648
-34873856,-34900480
-2138624,-2146816
30838784,30855168
63094784,63242240
95298048,95398400
127665664,127790592
158902272,159148032
189737984,189940736
219924992,220187136
249280512,249516032
276190208,276468736
302985216,303417344
327958528,328296448
351461888,351875584
374023168,374477312
394868736,395302912
414045184,414548992
431271936,431693312
446884352,447434752
460966912,461410816
473415680,473943552
482641408,483165184
490338304,490872320
496135680,496696320
499497472,500013056
500835328,501404160
499930624,500421120
496895488,497423360
491639296,492113408
484057088,484539392
475287552,475784192
463906304,464284160
450981888,451460096
435587584,435995648
418880000,419290112
399690240,400077824
378762240,379121152
356449792,356725248
332872704,333182976
307940864,308209664
281377792,281619968
253386240,253566976
276762624,277056000
303459328,303791104
328713216,329096192
352521728,353013760
375254528,375668224
396342272,396698624
416148992,416613888
433262592,433680384
449165824,449703936
462791680,463317504
475072000,475485696
484176896,484719104
491929088,492399616
497689088,498219008
500901376,501423104
502226432,502719488
501278720,501793792
498182144,498714112
492964352,493469696
485378048,485893120
476684288,477105152
464819200,465297408
451643392,452078080
436070400,436485120
419248128,419677184
400152576,400483328
379080704,379474944
356768768,357099520
333169152,333468672
308218880,308508160
281712640,281967104
253553152,253783040
225572352,225768960
195633664,195793920
164996096,165096960
133780992,133873664
101481984,101548032
69338624,69377536
37043200,37012992
4418048,4424704
-28485632,-28569088
-61377024,-61491200
-93711360,-93873152
-125265920,-125427200
-156718080,-156953088
-187783680,-188063744
-217554944,-217851392
-246476800,-246769152
-274772480,-275060736
-301355008,-301727232
-327069696,-327407104
-351249408,-351681024
-373855232,-374276608
-394519040,-394995200
-414428672,-414908928
-431454208,-431940608
-447654400,-448060928
-461059584,-461554176
-473170432,-473641984
-482459648,-482898944
-490234368,-490728448
-496574464,-497076736
-499878912,-500387328
-501560320,-502016000
276456448,276763648
303265792,303642624
328626176,328990720
352393728,352801280
375142912,375572992
396210176,396596736
416107008,416535040
433110016,433579008
448986624,449471488
462579712,463048192
474731008,475243008
484190208,484675072
491790848,492355584
497753600,498220032
501123584,501680128
502598144,503130112
501568000,502136832
498672640,499236864
493395456,493937152
485900800,486405632
477151744,477681664
465653760,466088960
452506112,452963328
436957696,437406720
420174336,420582400
401025024,401370112
379998720,380361728
357766144,358098944
334084608,334398464
309340672,309697536
282600960,282915328
254789632,255007232
225632768,225807360
195732992,195952640
165134848,165296640
134007296,134116352
101849600,101927936
69542400,69603840
37351936,37392896
4648960,4581376
-28322304,-28357120
-61076992,-61226496
-93403136,-93556736
-124937216,-125170688
-156502016,-156686336
-187493888,-187728896
-217308160,-217578496
-246195200,-246408192
-274507264,-274859520
-301118464,-301443584
-326802432,-327185408
-351156224,-351516672
-373729792,-374153216
-394454528,-394864128
-414220800,-414693376
-431443456,-431940608
-447551488,-448005632
-461146624,-461574144
-473273856,-473754624
-482610176,-483070464
-490399232,-490951680
-496686080,-497293312
-500242432,-500726784
-501907968,-502459392
226130944,226350080
196116480,196290560
165368832,165518336
134239232,134378496
102020096,102048768
69772288,69829632
37544448,37435904
4884480,4872192
-28031488,-28066304
-60959744,-61066240
-93278208,-93382656
-124759040,-124990464
-156409856,-156571648
-187347968,-187591680
-217283584,-217521152
-245988352,-246344704
-274454016,-274732544
-301016064,-301372416
-326763520,-327093248
-351170560,-351567872
-373708800,-374136832
-394440192,-394898944
-414194176,-414644736
-431396352,-431846400
-447582208,-448112128
-461187584,-461580288
-473286144,-473844736
-482694144,-483222016
-490452480,-491019264
-496796672,-497318400
-500453376,-500919296
-501958656,-502479872
226283520,226543616
196244480,196408320
165664256,165805568
134256640,134352896
102203392,102313472
69625344,69656064
37150208,37200896
4250624,4252672
-28392960,-28444160
-60923904,-61004288
-93139968,-93266944
-124618752,-124743680
-156062720,-156312576
-187220480,-187427328
-217305088,-217556992
-246579200,-246859776
-274983424,-275253760
-301791232,-302102528
-327571456,-327927808
-351994880,-352369664
-374600704,-374948864
-395354624,-395794432
-415294464,-415736832
-432432640,-432895488
-448698368,-449115648
-462316032,-462794752
-474516992,-474967040
-483896320,-484344320
-491637760,-492132864
-498117120,-498604032
-501632000,-502090240
-503266816,-503724544
226345984,226558464
196423680,196636160
165659136,165820416
134536192,134670848
102324736,102373888
70150656,70187008
37990400,37928960
5207552,5164544
-27632640,-27760128
-60597760,-60631040
-92819968,-92961792
-124577280,-124698112
-156000768,-156212224
-187023360,-187269120
-216950272,-217212928
-245760000,-246061056
-274108928,-274434560
-300763136,-301162496
-326592512,-326955008
-350903296,-351271936
-373488640,-373896192
-394293760,-394678784
-414166528,-414649856
-431358464,-431816704
-447527936,-448055808
-461188608,-461679616
-473412096,-473942016
-482840576,-483370496
-490586624,-491112448
-497055744,-497612288
